9F4MG72V+PQ,Bavaria petrol,0
9F4MG74H+MH,Masurenallee/Zentraler Omnibusbahnhof,0
9F4MF8MC+P7,Aral,0
9F4MF7WQ+72,Aral Tankstelle,0
9F4MC7J5+WH,S Zehlendorf,0
9F4MC7M6+WH,Zehlendorf Eiche,0
9F4MC7PF+HH,S Sundgauer Straße,0
9F4MF84C+2P,S Rathaus Steglitz,0
9F4MF829+XR,Carmerplatz,0
9F4MF84C+HV,S+U Rathaus Steglitz,0
9F4MF88P+XR,Friedenauer Brücke,0
9F4MF88P+WM,Friedenauer Brücke,0
9F4MF8CR+59,S Friedenau,0
9F4MF729+4J,U Oskar-Helene-Heim,0
9F4MF72J+CP,U Freie Universität (Thielplatz),0
9F4MG87C+96,Marchstraße,0
9F4MG66H+33,S Pichelsberg,0
9F4MCG2C+VQ,Siriusstraße,0
9F4MG8FW+4V,Konrad Zuse,0
9F4MH7VJ+8C,An der Mühle,0
9F4MG9H7+W3,Poststadion,0
9F4MG7PV+PH,U Jakob-Kaiser-Platz,0
9F4MG8V7+M7,Stieffring,0
9F4MG982+5H,Großer Stern,0
9F4MC5MR+RM,AGIP Service Station,0
9F4MCM58+XF,Alt-Müggelheim,0
9F4MFG5Q+2Q,Parkstraße,0
9F4MFHFC+G4,Hoppendorfer Straße,0
9F4MFCX4+92,U Prinzenstraße,0
9F4MF5PJ+73,Gatow,0
9F4MF74J+XC,Dahlem,0
9F4MF8CH+RV,Friedenau,0
9F4MF84C+WW,Steglitz,0
9F4MF46R+42,Kladow,0
9F4M9JCQ+H9,Tschaikowskistraße,0
9F4MG6Q2+87,Moritzstraße,0
9F4MG5V2+MC,Hackbuschstraße/Straße 603,0
9F4MG4PP+4V,Staakener Feldstraße,0
9F4MG6VW+PF,Paulsternstraße/Gartenfelder Straße,0
9F4MG4RM+62,Fachinger Straße,0
9F4MH6CH+VR,Tegelort,0
9F4MJ635+2X,Havelblick,0
9F4MH7PH+XJ,Tegel,0
9F4MC96M+44,S Buckower Chaussee,0
9F4MF954+XG,S Priesterweg,0
9F4MF954+XH,S Priesterweg,0
9F4MF954+XF,S Priesterweg,0
9F4MG6M4+HM,Stresowplatz,0
9F4MG6M5+2J,S-Bahnhof Stresow,0
9F4MG6J5+WH,S-Bahnhof Stresow,0
9F4MG6J5+XF,S-Bahnhof Stresow,0
9F4MCFQ5+X7,Klinikum Neukölln,0
9F4MCC9H+FH,Buckow,0
9F4MCGFG+4R,Am Kiesberg,0
9F4MH6W2+RJ,Papenberge,0
9F4MG9Q2+WV,Deichgraf,0
9F4MG9Q2+Q3,Lindengarten,0
9F4MG8XW+C3,Grüne Oase,0
9F4MG9X4+3G,Coffee Star,0
9F4MH922+3M,U Seestraße,0
9F4MG74M+QH,Paella,0
9F4MG844+FV,Media-Markt,0
9F4MG76M+45,Cancún,0
9F4MH83J+PC,SchAtulle,0
9F4MG7PP+JH,U Halemweg,0
9F4MG7PF+M4,U Siemensdamm,0
9F4MG8J2+57,U Jungfernheide,0
9F4MG8G3+GV,U Mierendorffplatz,0
9F4MG7P7+Q2,U Rohrdamm,0
9F4MG6QX+54,U Paulsternstraße,0
9F4MG6QM+C5,U Haselhorst,0
9F4MG6Q4+H6,U Altstadt Spandau,0
9F4MG5PX+5X,U Rathaus Spandau,0
9F4MG72M+7Q,S Westkreuz,0
9F4MGG5J+VG,Tamoil,0
9F4MGG5J+XJ,McDonald's,0
9F4MGF83+8J,U Frankfurter Tor,0
9F4MH8QG+89,U Rathaus Reinickendorf,0
9F4MGGW6+GF,Rhinstraße/Gärtnerstraße,0
9F4MF7WR+96,S Halensee,0
9F4MH88C+69,No Limit Shishabar,0
9F4MF7XQ+R7,Getränke Hoffmann,0
9F4MF7XQ+V9,Fressnapf,0
9F4MG72Q+3G,Aldi,0
9F4MGGX4+G3,Hauptstraße/Rhinstraße,0
9F4MCGHJ+V7,Caffè Kamee,0
9F4MCGHJ+Q2,Mensa Oase,0
9F4MFF6C+9W,Chris-Gueffroy-Allee,0
9F4M9JPM+HG,Adlergestell/Vetschauer Allee,0
9F4M9JRM+CX,Lübbenauer Weg,0
9F4MG74M+W6,S Messe Nord/ICC,0
9F4MCHRC+84,Glienicker Straße,0
9F4MF8HG+WP,Edeka,0
9F4MC8P7+WG,Lichterfelde,0
9F4MCF8X+76,U Rudow,0
9F4MCFFG+82,U Wutzkyallee,0
9F4MCFF7+R3,U Lipschitzallee,0
9F4MCFH3+JC,U Johannisthaler Chaussee,0
9F4MCCPX+X7,U Britz-Süd,0
9F4MFCQ5+P3,U Südstern,0
9F4MFCGQ+FP,U Karl-Marx-Straße,0
9F4MFCJP+F4,Neukölln,0
9F4MC7VW+3P,McPaper,0
9F4MC7PQ+5Q,Köhlerstraße,0
9F4MC7PV+QC,Johanneskirchplatz,0
9F4MC7QW+33,Baseler Straße,0
9F4MC7RX+5R,Drakestraße/Ringstraße,0
9F4MCHFG+P4,Friedrich-Wolf-Straße,0
9F4MH8C5+XC,Edeka,0
9F4MH8C6+MX,Nahkauf,0
9F4MH888+HQ,NP,0
9F4MH88C+2P,Getränke Hoffmann,0
9F4MH8CC+5F,Edeka,0
9F4MF8JH+24,Athena-Grill,0
9F4MF8JG+2V,Deutsche Post,0
9F4MH8G4+47,Otisstraße/Quäkerstraße,0
9F4MH8G4+QW,Otisstraße/Wittestraße,0
9F4MH8C5+RG,Auguste-Viktoria-Allee/Quäkerstraße,0
9F4MH888+JR,Uranusweg,0
9F4MH8C6+JJ,Eichborndamm/Antonienstraße,0
9F4MH87H+8G,Diamant Apotheke,0
9F4MH888+QR,Apotheke am Markt Reinickendorf,0
9F4MH7MP+HC,Cinestar,0
9F4MH8CC+3H,Barlach Apotheke,0
9F4MH87H+GG,Albert's,0
9F4MF8PC+27,Marien-Apotheke,0
9F4MF8JH+JH,Park-Apotheke,0
9F4MH8C5+3W,Pizzaria Tamara,0
9F4MG75C+V8,Block House,0
9F4MG75C+G8,Die Wühlmäuse,0
