9F4MG6HJ+4Q,Bus Krematorium Ruhleben,0,161
9F4MG6HC+85,Bus Güterbahnhof Ruhleben,0,161
9F4MG6G8+Q3,Bus Teltower Straße,0,161
9F4MG6G6+W5,Esso Tankstelle,0,162
9F4MG68X+HM,Bus U-Bahnhof Olympia-Stadion,0,161
9F4MG782+Q6,U Olympia-Stadion,1,166
9F4MG6HQ+GF,Bus Werkring,0,161
9F4MF9X3+WM,U Nollendorfplatz,1,166
9F4MF9V9+48,Bhf S Yorckstraße (Großgörschenstraße),1,167
9F4MF9J4+V3,Schöneberg,0,68
9F4MH73V+J6,Bus Flughafen Tegel,0,161
9F4MF8PC+C6,Bus U Blissestraße,0,161
9F4MH94F+V5,Bus U Osloer Straße,0,161
9F4MG5MW+W6,Bhf Berlin-Spandau,1,167
9F4MG5CQ+FP,Bus Melanchthonplatz,0,161
9F4MFG39+W5,Niederschöneweide,0,68
9F4MFG6F+X9,Oberschöneweide,0,68
9F4MJF89+3Q,Bhf S Karow,1,167
9F4MF8PC+R4,Wilmersdorf,0,68
9F4MF8P9+MV,Berliner Volksbank eG,0,46
9F4MF8QC+JX,Postbank AG,0,46
9F4MC727+MQ,Teltow,0,69
9F4MG9M5+WG,Sultan Ahmed Camii,0,52
9F4MG9M5+QR,Filmrauschpalast in der Kulturfabrik,0,144
9F4MG8JR+RF,U Birkenstraße,1,166
9F4MG8PR+HW,S+U Westhafen,1,166
9F4MG9R2+W3,U Amrumer Straße,1,166
9F4MH928+HV,U Nauener Platz,1,166
9F4MH94F+V8,U Osloer Straße,1,166
9F4MG8GR+HH,U Turmstraße,1,166
9F4MG89R+3R,U Hansaplatz,1,166
9F4MG84M+86,U Zoologischer Garten,1,166
9F4MG83J+GH,U Kurfürstendamm,1,166
9F4MF8RJ+RC,U Güntzelstraße,1,166
9F4MF8PJ+WC,U Berliner Straße,1,166
9F4MF8GH+X9,U Bundesplatz,1,166
9F4MF8CH+RF,U Friedrich-Wilhelm-Platz,1,166
9F4MF88H+48,U Walther-Schreiber-Platz,1,166
9F4MF86G+H2,U Schloßstraße,1,166
9F4MF84C+P9,U Rathaus Steglitz,1,166
9F4MH86M+2X,U Afrikanische Straße,1,166
9F4MG9GP+6W,U Oranienburger Tor,1,166
