9F4MFC7V+CW,U Grenzallee (Berlin),1
9F4MFC6W+M7,U Grenzallee/Jahnstr. (Berlin),1
9F4MCCWX+4X,U Parchimer Allee (Berlin),1
9F4MCCPX+R3,U Britz-Süd (Berlin),1
9F4MCFF7+V6,U Lipschitzallee (Berlin),1
9F4MCFH3+PG,U Johannisthaler Chaussee (Berlin),1
9F4MCFFM+6P,U Zwickauer Damm (Berlin),1
9F4MCFFF+7W,U Wutzkyallee (Berlin),1
9F4MCF8W+7J,U Rudow (Berlin),1
9F4MH9J7+J8,S Wilhelmsruh (Berlin),1
9F4MH8FX+R2,U Paracelsus-Bad (Berlin),1
9F4MH8HX+5V,S Alt-Reinickendorf (Berlin),1
9F4MH9F2+J8,U Paracelsus-Bad/Aroser Allee (Berlin),1
9F4MH9CJ+Q3,S Schönholz (Berlin),1
9F4MH977+GP,U Franz-Neumann-Platz (Berlin),1
9F4MH9C6+87,U Residenzstr. (Berlin),1
9F4MH8C3+C6,U Otisstr. (Berlin),1
9F4MH87G+9W,U Kurt-Schumacher-Platz (Berlin),1
9F4MH8GQ+5J,U Lindauer Allee (Berlin),1
9F4MH886+RJ,U Scharnweberstr. (Berlin),1
9F4MH7GW+G2,U Holzhauser Str. (Berlin),1
9F4MH7JR+V2,U Borsigwerke (Berlin),1
9F4MH7QM+VG,U Alt-Tegel (Berlin),1
9F4MH7QQ+GF,S Tegel (Berlin),1
9F4MJ6GH+3F,S Heiligensee (Berlin),1
9F4MJ67W+C7,S Schulzendorf (Berlin),1
9F4MJ7MQ+5R,S Frohnau (Berlin),1
9F4MJ894+7P,S Hermsdorf (Berlin),1
9F4MJ84C+P6,S Waidmannslust (Berlin),1
9F4MH8WP+H5,S+U Wittenau (Berlin),1
9F4MH8WM+X2,S Wittenau,1
9F4MH8H8+26,S Eichborndamm (Berlin),1
9F4MH8WM+68,U Wittenau (Berlin) [Bus],1
9F4MH8QG+76,U Rathaus Reinickendorf (Berlin),1
9F4MH8HM+75,S+U Karl-Bonhoeffer-Nervenklinik (Berlin),1
9F4MG9CP+4V,S+U Friedrichstr. Bhf (Berlin),1
9F4MGCF2+2W,S Hackescher Markt (Berlin),1
9F4MGCC6+JG,S+U Alexanderplatz Bhf (Berlin),1
9F4MGC89+66,S+U Jannowitzbrücke (Berlin),1
9F4MG9GV+36,S Oranienburger Str. (Berlin),1
9F4MGC68+8F,U Heinrich-Heine-Str. (Berlin),1
9F4MG9JJ+GX,U Naturkundemuseum (Berlin),1
9F4MG96M+JG,U Mohrenstr. (Berlin),1
9F4MG96Q+HV,U Stadtmitte (Berlin),1
9F4MG97W+84,U Hausvogteiplatz (Berlin),1
9F4MGC62+GW,U Spittelmarkt (Berlin),1
9F4MGC65+RG,U Märkisches Museum (Berlin),1
9F4MGC86+VX,U Klosterstr. (Berlin),1
9F4MGCH6+75,U Rosa-Luxemburg-Platz (Berlin),1
9F4MGCCC+4Q,U Schillingstr. (Berlin),1
9F4MG9GQ+32,U Oranienburger Tor (Berlin),1
9F4MG95G+PH,S+U Potsdamer Platz Bhf (Berlin),1
9F4MGCH2+WH,U Rosenthaler Platz (Berlin),1
9F4MG98J+JQ,S+U Brandenburger Tor (Berlin),1
9F4MG97R+W2,U Französische Str. (Berlin),1
9F4MGCG4+54,U Weinmeisterstr. (Berlin),1
9F4MGCG3+5C,U Weinmeisterstr./Gipsstr. (Berlin),1
9F4MG9PG+5R,U Schwartzkopffstr. (Berlin),1
9F4MG9GP+WX,U Oranienburger Tor,1
9F4MG96Q+4X,U Stadtmitte/Leipziger Str. (Berlin),1
9F4MGCX8+P3,S+U Schönhauser Allee (Berlin),1
9F4MGCVG+WX,S Prenzlauer Allee (Berlin),1
9F4MGCRQ+78,S Greifswalder Str. (Berlin),1
9F4MGFH4+G9,S Landsberger Allee (Berlin),1
9F4MGCM7+22,U Senefelderplatz (Berlin),1
9F4MGCR6+CV,U Eberswalder Str. (Berlin),1
9F4MGCR7+Q8,U Eberswalder Str./Pappelallee (Berlin),1
9F4MH93X+W4,S Bornholmer Str. (Berlin),1
9F4MGFF7+MX,S Storkower Str. (Berlin),1
9F4MGF7G+C4,S+U Frankfurter Allee (Berlin),1
9F4MGF39+4J,S Ostkreuz Bhf (Berlin),1
9F4MGC4X+9F,S+U Warschauer Str. (Berlin),1
9F4MGC6P+27,S Ostbahnhof (Berlin),1
9F4MGC9J+6V,U Strausberger Platz (Berlin),1
9F4MGF83+8J,U Frankfurter Tor (Berlin),1
9F4MGF78+V4,U Samariterstr. (Berlin),1
9F4MGC8V+P8,U Weberwiese (Berlin),1
9F4MHCHH+2J,S Pankow-Heinersdorf (Berlin),1
9F4MHC86+WW,S+U Pankow (Berlin),1
9F4MH97V+X7,S Wollankstr. (Berlin),1
9F4MHC57+RG,U Vinetastr. (Berlin),1
9F4MHC87+G6,S+U Pankow/Granitzstr. (Berlin),1
9F4MJFPR+JX,S Buch (Berlin),1
9F4MHCRV+C5,S Blankenburg (Berlin),1
9F4MJF8C+82,S Karow Bhf (Berlin),1
9F4MHGF3+8M,S Wartenberg (Berlin),1
9F4MHG87+JF,S Hohenschönhausen Bhf (Berlin),1
9F4MHG4G+77,S Gehrenseestr. (Berlin),1
9F4MGF2H+FF,S Rummelsburg (Berlin),1
9F4MFFVX+H2,S Betriebsbahnhof Rummelsburg (Berlin),1
9F4MGF3M+9P,S Nöldnerplatz (Berlin),1
9F4MGF6Q+VQ,U Magdalenenstr. (Berlin),1
9F4MGF6X+W3,S+U Lichtenberg Bhf/Siegfriedstr. (Berlin),1
9F4MGG62+W2,S+U Lichtenberg Bhf/Gudrunstr. (Berlin),1
9F4MGF6V+R2,U Magdalenenstr.,1
9F4MGF2P+W3,S Nöldnerplatz/Schlichtallee (Berlin),1
9F4MFGWF+VF,U Tierpark (Berlin),1
9F4MGG47+5C,U Friedrichsfelde (Berlin),1
9F4MFGJG+C9,S Karlshorst (Berlin),1
9F4MFGHF+RX,S Karlshorst /Wandlitzstr. (Berlin),1
9F4MGGVR+8J,S Marzahn (Berlin),1
9F4MHG2X+79,S Raoul-Wallenberg-Str. (Berlin),1
9F4MHH53+4Q,S Mehrower Allee (Berlin),1
9F4MHHC8+JC,S Ahrensfelde Bhf (Berlin),1
9F4MGGMP+WC,S Poelchaustr. (Berlin),1
9F4MGH74+62,S Biesdorf (Berlin),1
9F4MGG7C+F2,S Friedrichsfelde Ost (Berlin),1
9F4MGGGP+8Q,S Springpfuhl (Berlin),1
9F4MFGXW+RW,U Biesdorf-Süd (Berlin),1
9F4MGH36+V8,U Elsterwerdaer Platz (Berlin),1
9F4MGH7F+3R,S+U Wuhletal (Berlin),1
9F4MGH6Q+RJ,S Kaulsdorf (Berlin),1
